date,wp1,u,v,ws,wd
2010-06-22 22:00:00,0.34600000000000003,6.21,-3.04,6.92,116.08
2010-06-22 23:00:00,0.306,5.19,-2.99,5.99,119.94
2010-06-23 00:00:00,0.35100000000000003,4.18,-2.52,4.88,121.09
2010-06-23 01:00:00,0.271,3.56,-1.09,3.73,107.08
2010-06-23 02:00:00,0.23600000000000002,3.07,-0.97,3.22,107.56
2010-06-23 03:00:00,0.271,2.99,-0.98,3.15,108.14
2010-06-23 04:00:00,0.175,3.18,-1.06,3.35,108.4
2010-06-23 05:00:00,0.14,3.42,-1.14,3.6,108.49
2010-06-23 06:00:00,0.12,3.46,-1.17,3.66,108.69
2010-06-23 07:00:00,0.125,3.17,-1.08,3.35,108.83
2010-06-23 08:00:00,0.09,2.82,-0.84,2.94,106.54
2010-06-23 09:00:00,0.08,2.77,-0.4,2.8,98.28
2010-06-23 10:00:00,0.08,3.27,0.22,3.27,86.17
2010-06-23 11:00:00,0.105,4.04,0.88,4.13,77.72
2010-06-23 12:00:00,0.07,4.69,1.39,4.89,73.46
2010-06-23 13:00:00,0.07,3.76,2.3,4.41,58.52
2010-06-23 14:00:00,0.085,4.06,2.82,4.95,55.22
2010-06-23 15:00:00,0.201,4.13,3.34,5.31,51.07
2010-06-23 16:00:00,0.35100000000000003,4.06,3.83,5.58,46.65
2010-06-23 17:00:00,0.41600000000000004,3.89,4.32,5.81,42.02
2010-06-23 18:00:00,0.316,3.67,4.83,6.07,37.27
2010-06-23 19:00:00,0.326,3.49,5.34,6.38,33.19
2010-06-23 20:00:00,0.21100000000000002,3.6,5.63,6.68,32.64
2010-06-23 21:00:00,0.41100000000000003,4.32,5.44,6.95,38.47
2010-06-23 22:00:00,0.47600000000000003,5.76,4.61,7.37,51.36
2010-06-23 23:00:00,0.516,7.3,3.41,8.06,64.97
2010-06-24 00:00:00,0.607,8.14,2.23,8.44,74.66
2010-06-24 01:00:00,0.657,5.81,1.81,6.09,72.69
2010-06-24 02:00:00,0.586,5.3,1.04,5.4,78.89
2010-06-24 03:00:00,0.366,4.9,0.55,4.94,83.56
2010-06-24 04:00:00,0.21600000000000003,4.59,0.29,4.6,86.39
2010-06-24 05:00:00,0.115,4.26,0.16,4.27,87.83
2010-06-24 06:00:00,0.065,3.84,0.08,3.84,88.79
2010-06-24 07:00:00,0.015,3.28,-0.01,3.28,90.24
2010-06-24 08:00:00,0.0,2.81,-0.06,2.81,91.22
2010-06-24 09:00:00,0.02,2.72,0.03,2.72,89.28
2010-06-24 10:00:00,0.005,3.16,0.28,3.18,84.86
2010-06-24 11:00:00,0.015,3.83,0.41,3.85,83.95
2010-06-24 12:00:00,0.065,4.25,0.03,4.26,89.56
2010-06-24 13:00:00,0.165,5.56,-1.87,5.86,108.62
2010-06-24 14:00:00,0.336,5.85,-3.12,6.63,118.07
2010-06-24 15:00:00,0.41600000000000004,6.02,-4.01,7.23,123.64
2010-06-24 16:00:00,0.496,6.08,-4.59,7.61,127.05
2010-06-24 17:00:00,0.622,5.99,-4.95,7.77,129.59
2010-06-24 18:00:00,0.612,5.74,-5.21,7.75,132.22
2010-06-24 19:00:00,0.591,5.32,-5.4,7.58,135.42
2010-06-24 20:00:00,0.466,4.88,-5.41,7.28,137.97
2010-06-24 21:00:00,0.266,4.57,-5.06,6.82,137.96
2010-06-24 22:00:00,0.24100000000000002,4.49,-4.27,6.19,133.55
2010-06-24 23:00:00,0.35100000000000003,4.48,-3.25,5.53,125.91
2010-06-25 00:00:00,0.331,4.32,-2.31,4.9,118.1
2010-06-25 01:00:00,0.195,2.81,-1.21,3.06,113.22
2010-06-25 02:00:00,0.185,2.63,-0.82,2.75,107.31
2010-06-25 03:00:00,0.23600000000000002,2.61,-0.81,2.74,107.29
2010-06-25 04:00:00,0.24600000000000002,2.71,-1.06,2.91,111.37
2010-06-25 05:00:00,0.251,2.84,-1.37,3.15,115.83
2010-06-25 06:00:00,0.18,2.91,-1.55,3.3,118.11
2010-06-25 07:00:00,0.195,2.87,-1.47,3.23,117.17
2010-06-25 08:00:00,0.185,2.81,-1.29,3.09,114.74
2010-06-25 09:00:00,0.20600000000000002,2.84,-1.25,3.11,113.75
2010-06-25 10:00:00,0.19,3.02,-1.5,3.38,116.45
2010-06-25 11:00:00,0.15,3.12,-1.92,3.66,121.63
2010-06-25 12:00:00,0.11,2.81,-2.28,3.62,129.08
2010-06-25 13:00:00,0.08,2.44,-2.98,3.85,140.73
2010-06-25 14:00:00,0.04,1.69,-3.05,3.49,150.96
2010-06-25 15:00:00,0.005,1.25,-2.63,2.91,154.6
2010-06-25 16:00:00,0.01,1.09,-1.93,2.22,150.5
2010-06-25 17:00:00,0.005,1.28,-1.23,1.78,133.79
2010-06-25 18:00:00,0.005,1.92,-0.85,2.1,113.92
2010-06-25 19:00:00,0.005,2.97,-0.98,3.13,108.3
2010-06-25 20:00:00,0.005,4.0,-1.36,4.22,108.75
2010-06-25 21:00:00,0.0,4.46,-1.59,4.73,109.63
2010-06-25 22:00:00,0.0,4.0,-1.39,4.24,109.19
2010-06-25 23:00:00,0.005,3.07,-0.86,3.19,105.68
2010-06-26 00:00:00,0.03,2.29,-0.19,2.3,94.63
2010-06-26 01:00:00,0.035,2.01,0.88,2.19,66.45
2010-06-26 02:00:00,0.04,2.12,1.33,2.5,57.82
2010-06-26 03:00:00,0.045,2.27,1.59,2.77,55.04
2010-06-26 04:00:00,0.125,2.45,1.68,2.97,55.47
2010-06-26 05:00:00,0.266,2.58,1.68,3.08,57.01
2010-06-26 06:00:00,0.34600000000000003,2.61,1.63,3.08,58.02
2010-06-26 07:00:00,0.371,2.51,1.59,2.97,57.7
2010-06-26 08:00:00,0.401,2.46,1.51,2.89,58.4
2010-06-26 09:00:00,0.426,2.7,1.36,3.03,63.22
2010-06-26 10:00:00,0.29100000000000004,3.34,1.11,3.52,71.67
2010-06-26 11:00:00,0.221,3.99,0.79,4.06,78.75
2010-06-26 12:00:00,0.306,4.11,0.49,4.14,83.23
2010-06-26 13:00:00,0.276,3.3,2.03,3.87,58.34
2010-06-26 14:00:00,0.231,3.35,2.28,4.05,55.75
2010-06-26 15:00:00,0.09,3.66,2.15,4.24,59.53
2010-06-26 16:00:00,0.08,4.11,1.74,4.47,67.09
2010-06-26 17:00:00,0.05,4.64,1.15,4.78,76.13
2010-06-26 18:00:00,0.04,5.17,0.48,5.19,84.66
2010-06-26 19:00:00,0.025,5.6,-0.16,5.6,91.6
2010-06-26 20:00:00,0.04,5.7,-0.72,5.75,97.21
2010-06-26 21:00:00,0.04,5.23,-1.17,5.36,102.64
2010-06-26 22:00:00,0.0,4.06,-1.48,4.32,110.08
2010-06-26 23:00:00,0.0,2.52,-1.66,3.02,123.32
2010-06-27 00:00:00,0.0,1.08,-1.71,2.03,147.69
2010-06-27 01:00:00,0.0,-0.24,-0.24,0.34,225.02
2010-06-27 02:00:00,0.0,-0.74,-0.27,0.78,250.06
2010-06-27 03:00:00,0.0,-0.88,0.09,0.88,275.84
2010-06-27 04:00:00,0.0,-0.74,0.67,1.0,312.15
2010-06-27 05:00:00,0.0,-0.42,1.25,1.32,341.59
2010-06-27 06:00:00,0.0,-0.01,1.59,1.59,359.67
2010-06-27 07:00:00,0.0,0.41,1.54,1.59,14.82
2010-06-27 08:00:00,0.0,0.87,1.21,1.5,35.66
2010-06-27 09:00:00,0.0,1.45,0.83,1.67,60.37
2010-06-27 10:00:00,0.0,2.16,0.54,2.23,75.87
2010-06-27 11:00:00,0.0,2.76,0.41,2.79,81.62
2010-06-27 12:00:00,0.0,2.98,0.42,3.01,81.89
2010-06-27 13:00:00,0.0,2.26,-1.16,2.53,117.14
2010-06-27 14:00:00,0.0,2.92,-1.06,3.11,109.93
2010-06-27 15:00:00,0.0,2.87,-0.28,2.88,95.51
2010-06-27 16:00:00,0.02,2.34,0.9,2.51,68.93
2010-06-27 17:00:00,0.06,1.69,2.03,2.65,39.79
2010-06-27 18:00:00,0.01,1.34,2.65,2.97,26.82
2010-06-27 19:00:00,0.06,1.5,2.45,2.88,31.52
2010-06-27 20:00:00,0.1,1.76,1.92,2.6,42.47
2010-06-27 21:00:00,0.15,1.51,1.72,2.29,41.2
2010-06-27 22:00:00,0.20600000000000002,0.43,2.33,2.37,10.42
2010-06-27 23:00:00,0.07,-0.69,3.45,3.52,348.67
2010-06-28 00:00:00,0.09,-0.79,4.61,4.68,350.32
2010-06-28 01:00:00,0.20600000000000002,0.75,5.57,5.62,7.65
2010-06-28 02:00:00,0.24600000000000002,1.61,5.76,5.98,15.61
2010-06-28 03:00:00,0.24600000000000002,3.12,4.87,5.79,32.67
2010-06-28 04:00:00,0.06,4.96,3.32,5.97,56.22
2010-06-28 05:00:00,0.09,6.62,1.65,6.83,76.03
2010-06-28 06:00:00,0.226,7.57,0.45,7.59,86.62
2010-06-28 07:00:00,0.251,7.48,0.12,7.48,89.08
2010-06-28 08:00:00,0.256,6.82,0.33,6.82,87.24
2010-06-28 09:00:00,0.231,6.27,0.55,6.29,84.95
2010-06-28 10:00:00,0.266,6.31,0.4,6.33,86.37
2010-06-28 11:00:00,0.441,6.68,-0.02,6.68,90.21
2010-06-28 12:00:00,0.366,6.88,-0.49,6.89,94.04
2010-06-28 13:00:00,0.221,5.68,0.0,5.68,90.02
2010-06-28 14:00:00,0.23600000000000002,5.3,-0.2,5.3,92.21
2010-06-28 15:00:00,0.21100000000000002,5.32,-0.36,5.33,93.9
2010-06-28 16:00:00,0.15,5.61,-0.5,5.63,95.11
2010-06-28 17:00:00,0.135,6.0,-0.66,6.04,96.31
2010-06-28 18:00:00,0.155,6.32,-0.89,6.38,98.04
2010-06-28 19:00:00,0.29100000000000004,6.42,-1.21,6.53,100.72
2010-06-28 20:00:00,0.687,6.34,-1.59,6.53,104.05
2010-06-28 21:00:00,0.316,6.16,-1.95,6.46,107.55
2010-06-28 22:00:00,0.451,5.93,-2.24,6.34,110.67
2010-06-28 23:00:00,0.627,5.64,-2.39,6.13,112.93
2010-06-29 00:00:00,0.602,5.25,-2.33,5.74,113.9
2010-06-29 01:00:00,0.516,4.95,-2.47,5.53,116.5
2010-06-29 02:00:00,0.431,4.53,-2.36,5.11,117.51
2010-06-29 03:00:00,0.511,4.11,-2.21,4.66,118.26
2010-06-29 04:00:00,0.506,3.7,-2.03,4.22,118.71
2010-06-29 05:00:00,0.336,3.35,-1.85,3.83,118.87
2010-06-29 06:00:00,0.221,3.09,-1.7,3.52,118.76
2010-06-29 07:00:00,0.21100000000000002,2.95,-1.59,3.35,118.37
2010-06-29 08:00:00,0.261,3.01,-1.55,3.39,117.25
2010-06-29 09:00:00,0.29100000000000004,3.36,-1.58,3.72,115.12
2010-06-29 10:00:00,0.266,4.05,-1.68,4.38,112.55
2010-06-29 11:00:00,0.34600000000000003,4.9,-1.86,5.24,110.77
2010-06-29 12:00:00,0.35100000000000003,5.73,-2.12,6.11,110.29
2010-06-29 13:00:00,0.501,6.57,-3.23,7.32,116.16
2010-06-29 14:00:00,0.506,7.1,-3.74,8.02,117.8
2010-06-29 15:00:00,0.581,7.42,-3.94,8.4,117.99
2010-06-29 16:00:00,0.531,7.58,-3.91,8.53,117.32
2010-06-29 17:00:00,0.526,7.66,-3.79,8.54,116.36
2010-06-29 18:00:00,0.556,7.74,-3.73,8.59,115.72
2010-06-29 19:00:00,0.737,7.89,-3.81,8.76,115.77
2010-06-29 20:00:00,0.802,7.96,-3.86,8.85,115.87
2010-06-29 21:00:00,0.8270000000000001,7.81,-3.67,8.63,115.13
2010-06-29 22:00:00,0.8370000000000001,7.33,-3.08,7.95,112.81
2010-06-29 23:00:00,0.742,6.6,-2.32,7.0,109.38
2010-06-30 00:00:00,0.682,5.8,-1.7,6.05,106.33
2010-06-30 01:00:00,0.436,4.81,-1.29,4.98,105.02
2010-06-30 02:00:00,0.336,4.25,-1.47,4.5,109.03
2010-06-30 03:00:00,0.35100000000000003,3.91,-1.61,4.23,112.39
2010-06-30 04:00:00,0.366,3.75,-1.71,4.12,114.51
2010-06-30 05:00:00,0.29100000000000004,3.68,-1.71,4.06,114.93
2010-06-30 06:00:00,0.306,3.61,-1.56,3.93,113.33
2010-06-30 07:00:00,0.446,3.48,-1.23,3.69,109.39
2010-06-30 08:00:00,0.461,3.46,-0.87,3.57,104.08
2010-06-30 09:00:00,0.34600000000000003,3.73,-0.66,3.78,100.11
2010-06-30 10:00:00,0.306,4.4,-0.76,4.47,99.86
2010-06-30 11:00:00,0.29100000000000004,5.29,-1.18,5.42,102.53
2010-06-30 12:00:00,0.24600000000000002,6.1,-1.86,6.38,106.99
2010-06-30 13:00:00,0.23600000000000002,6.15,-2.98,6.83,115.89
2010-06-30 14:00:00,0.431,6.6,-3.88,7.65,120.49
2010-06-30 15:00:00,0.586,6.88,-4.32,8.12,122.13
2010-06-30 16:00:00,0.722,7.0,-4.41,8.27,122.19
2010-06-30 17:00:00,0.6970000000000001,6.99,-4.3,8.2,121.61
2010-06-30 18:00:00,0.591,6.86,-4.16,8.02,121.24
2010-06-30 19:00:00,0.526,6.62,-4.1,7.79,121.78
2010-06-30 20:00:00,0.652,6.25,-4.05,7.45,122.96
2010-06-30 21:00:00,0.7020000000000001,5.67,-3.87,6.87,124.32
2010-06-30 22:00:00,0.642,4.88,-3.47,5.99,125.41
2010-06-30 23:00:00,0.521,4.03,-2.9,4.97,125.69
2010-07-01 00:00:00,0.42100000000000004,3.32,-2.24,4.01,123.97
2010-07-01 01:00:00,0.21100000000000002,3.89,-1.47,4.16,110.73
2010-07-01 02:00:00,0.195,3.12,-1.03,3.28,108.34
2010-07-01 03:00:00,0.185,2.71,-0.81,2.83,106.58
2010-07-01 04:00:00,0.155,2.58,-0.74,2.68,106.03
2010-07-01 05:00:00,0.155,2.58,-0.77,2.69,106.61
2010-07-01 06:00:00,0.226,2.57,-0.82,2.7,107.79
2010-07-01 07:00:00,0.185,2.45,-0.85,2.59,109.2
2010-07-01 08:00:00,0.17,2.33,-0.86,2.49,110.32
2010-07-01 09:00:00,0.125,2.39,-0.88,2.55,110.31
2010-07-01 10:00:00,0.105,2.72,-0.97,2.88,109.56
2010-07-01 11:00:00,0.085,3.14,-1.26,3.38,111.93
2010-07-01 12:00:00,0.035,3.4,-1.96,3.93,119.93
2010-07-01 13:00:00,0.0,2.92,-3.09,4.25,136.64
2010-07-01 14:00:00,0.015,3.05,-4.31,5.28,144.68
2010-07-01 15:00:00,0.175,2.99,-5.0,5.83,149.11
2010-07-01 16:00:00,0.366,2.79,-5.28,5.97,152.16
2010-07-01 17:00:00,0.516,2.57,-5.35,5.94,154.39
2010-07-01 18:00:00,0.5660000000000001,2.46,-5.44,5.97,155.71
2010-07-01 19:00:00,0.47100000000000003,2.52,-5.67,6.2,156.02
2010-07-01 20:00:00,0.41100000000000003,2.56,-5.79,6.33,156.15
2010-07-01 21:00:00,0.361,2.3,-5.47,5.93,157.15
2010-07-01 22:00:00,0.24100000000000002,1.61,-4.49,4.77,160.3
2010-07-01 23:00:00,0.11,0.84,-3.21,3.31,165.25
2010-07-02 00:00:00,0.045,0.52,-2.11,2.17,166.21
2010-07-02 01:00:00,0.035,1.72,-2.23,2.82,142.32
2010-07-02 02:00:00,0.115,2.28,-1.99,3.02,131.15
2010-07-02 03:00:00,0.165,2.56,-1.81,3.14,125.27
2010-07-02 04:00:00,0.226,2.65,-1.68,3.14,122.32
2010-07-02 05:00:00,0.231,2.64,-1.57,3.07,120.79
2010-07-02 06:00:00,0.155,2.61,-1.47,2.99,119.5
2010-07-02 07:00:00,0.065,2.63,-1.37,2.96,117.44
2010-07-02 08:00:00,0.045,2.69,-1.19,2.94,113.91
2010-07-02 09:00:00,0.005,2.74,-0.9,2.89,108.1
2010-07-02 10:00:00,0.0,2.76,-0.45,2.8,99.29
2010-07-02 11:00:00,0.0,2.73,0.04,2.73,89.06
2010-07-02 12:00:00,0.0,2.66,0.47,2.7,80.07
2010-07-02 13:00:00,0.0,2.77,-0.11,2.77,92.21
2010-07-02 14:00:00,0.0,2.5,0.14,2.5,86.7
2010-07-02 15:00:00,0.0,2.21,0.57,2.28,75.43
2010-07-02 16:00:00,0.0,1.95,1.1,2.24,60.71
2010-07-02 17:00:00,0.0,1.86,1.6,2.45,49.27
2010-07-02 18:00:00,0.025,2.07,1.98,2.86,46.3
2010-07-02 19:00:00,0.05,2.63,2.13,3.39,50.98
2010-07-02 20:00:00,0.045,3.25,2.09,3.87,57.31
2010-07-02 21:00:00,0.055,3.54,1.88,4.01,62.03
2010-07-02 22:00:00,0.075,3.24,1.56,3.59,64.21
2010-07-02 23:00:00,0.145,2.65,1.26,2.94,64.55
2010-07-03 00:00:00,0.165,2.25,1.12,2.51,63.49
2010-07-03 01:00:00,0.185,2.98,1.51,3.35,63.12
2010-07-03 02:00:00,0.276,2.99,1.42,3.31,64.61
2010-07-03 03:00:00,0.41100000000000003,3.02,1.32,3.29,66.36
2010-07-03 04:00:00,0.551,3.05,1.22,3.28,68.22
2010-07-03 05:00:00,0.511,3.05,1.12,3.25,69.79
2010-07-03 06:00:00,0.436,2.96,1.04,3.13,70.66
2010-07-03 07:00:00,0.461,2.77,0.97,2.94,70.67
2010-07-03 08:00:00,0.541,2.71,0.95,2.87,70.79
2010-07-03 09:00:00,0.386,3.04,0.97,3.2,72.26
2010-07-03 10:00:00,0.371,3.91,1.07,4.06,74.67
2010-07-03 11:00:00,0.401,4.98,1.24,5.13,76.07
2010-07-03 12:00:00,0.301,5.79,1.45,5.97,75.93
2010-07-03 13:00:00,0.201,6.52,0.93,6.58,81.87
2010-07-03 14:00:00,0.226,6.23,0.99,6.31,80.98
2010-07-03 15:00:00,0.306,5.82,1.26,5.96,77.8
2010-07-03 16:00:00,0.311,5.35,1.66,5.61,72.82
2010-07-03 17:00:00,0.226,4.98,2.08,5.4,67.33
2010-07-03 18:00:00,0.256,4.88,2.44,5.45,63.44
2010-07-03 19:00:00,0.301,5.11,2.64,5.75,62.68
2010-07-03 20:00:00,0.29600000000000004,5.38,2.66,6.0,63.71
2010-07-03 21:00:00,0.306,5.29,2.48,5.85,64.9
2010-07-03 22:00:00,0.311,4.6,2.12,5.07,65.23
2010-07-03 23:00:00,0.306,3.64,1.73,4.03,64.56
2010-07-04 00:00:00,0.20600000000000002,2.9,1.48,3.25,62.92
2010-07-04 01:00:00,0.15,3.08,1.61,3.47,62.42
2010-07-04 02:00:00,0.185,2.94,1.81,3.45,58.33
2010-07-04 03:00:00,0.341,2.9,1.92,3.48,56.49
2010-07-04 04:00:00,0.561,2.94,1.94,3.52,56.56
2010-07-04 05:00:00,0.581,3.0,1.88,3.54,58.03
2010-07-04 06:00:00,0.586,3.02,1.71,3.47,60.52
2010-07-04 07:00:00,0.617,2.98,1.46,3.31,63.91
2010-07-04 08:00:00,0.596,2.99,1.21,3.23,67.96
2010-07-04 09:00:00,0.5760000000000001,3.25,1.09,3.43,71.48
2010-07-04 10:00:00,0.602,3.84,1.16,4.01,73.16
2010-07-04 11:00:00,0.586,4.54,1.34,4.73,73.5
2010-07-04 12:00:00,0.35100000000000003,5.03,1.5,5.25,73.37
2010-07-04 13:00:00,0.105,5.4,1.63,5.64,73.22
2010-07-04 14:00:00,0.1,5.34,1.64,5.58,72.94
2010-07-04 15:00:00,0.175,5.1,1.76,5.4,71.0
2010-07-04 16:00:00,0.175,4.76,1.96,5.15,67.67
2010-07-04 17:00:00,0.16,4.44,2.25,4.98,63.19
2010-07-04 18:00:00,0.21100000000000002,4.28,2.65,5.04,58.29
2010-07-04 19:00:00,0.29600000000000004,4.36,3.13,5.37,54.3
2010-07-04 20:00:00,0.361,4.46,3.48,5.66,52.09
2010-07-04 21:00:00,0.406,4.33,3.4,5.5,51.8
2010-07-04 22:00:00,0.401,3.77,2.77,4.68,53.76
2010-07-04 23:00:00,0.331,3.04,1.92,3.6,57.79
2010-07-05 00:00:00,0.185,2.47,1.34,2.81,61.51
2010-07-05 01:00:00,0.20600000000000002,2.42,1.89,3.07,51.92
2010-07-05 02:00:00,0.231,2.09,2.22,3.05,43.36
2010-07-05 03:00:00,0.426,2.08,2.36,3.14,41.46
2010-07-05 04:00:00,0.531,2.29,2.35,3.28,44.19
2010-07-05 05:00:00,0.501,2.56,2.22,3.38,49.04
2010-07-05 06:00:00,0.541,2.72,1.96,3.36,54.19
2010-07-05 07:00:00,0.501,2.69,1.63,3.14,58.83
2010-07-05 08:00:00,0.401,2.67,1.39,3.01,62.5
2010-07-05 09:00:00,0.35100000000000003,2.93,1.46,3.27,63.57
2010-07-05 10:00:00,0.35100000000000003,3.67,1.95,4.16,62.04
2010-07-05 11:00:00,0.326,4.69,2.58,5.35,61.22
2010-07-05 12:00:00,0.24600000000000002,5.69,2.95,6.41,62.59
2010-07-05 13:00:00,0.251,6.12,1.79,6.37,73.72
2010-07-05 14:00:00,0.35600000000000004,6.4,1.6,6.6,75.93
2010-07-05 15:00:00,0.501,6.48,1.47,6.64,77.22
2010-07-05 16:00:00,0.496,6.4,1.37,6.54,77.92
2010-07-05 17:00:00,0.526,6.28,1.3,6.41,78.33
2010-07-05 18:00:00,0.617,6.27,1.25,6.39,78.7
2010-07-05 19:00:00,0.607,6.42,1.22,6.53,79.23
2010-07-05 20:00:00,0.516,6.43,1.16,6.54,79.81
2010-07-05 21:00:00,0.381,5.94,1.0,6.02,80.41
2010-07-05 22:00:00,0.29600000000000004,4.72,0.75,4.78,81.04
2010-07-05 23:00:00,0.175,3.25,0.51,3.29,81.04
2010-07-06 00:00:00,0.07,2.13,0.47,2.18,77.5
2010-07-06 01:00:00,0.04,2.51,-0.76,2.63,106.76
2010-07-06 02:00:00,0.035,2.57,-0.8,2.69,107.22
2010-07-06 03:00:00,0.01,2.39,-0.19,2.39,94.53
2010-07-06 04:00:00,0.0,2.06,0.82,2.21,68.36
2010-07-06 05:00:00,0.0,1.68,1.88,2.52,41.71
2010-07-06 06:00:00,0.0,1.35,2.66,2.99,26.92
2010-07-06 07:00:00,0.0,1.17,2.9,3.13,22.03
2010-07-06 08:00:00,0.045,1.25,2.76,3.03,24.45
2010-07-06 09:00:00,0.12,1.71,2.49,3.02,34.38
2010-07-06 10:00:00,0.18,2.57,2.32,3.46,47.94
2010-07-06 11:00:00,0.20600000000000002,3.59,2.25,4.24,57.86
2010-07-06 12:00:00,0.145,4.44,2.28,4.99,62.81
2010-07-06 13:00:00,0.055,4.52,1.27,4.7,74.34
2010-07-06 14:00:00,0.065,4.57,1.35,4.77,73.58
2010-07-06 15:00:00,0.155,4.61,1.7,4.92,69.8
2010-07-06 16:00:00,0.18,4.63,2.19,5.12,64.64
2010-07-06 17:00:00,0.231,4.62,2.7,5.36,59.7
2010-07-06 18:00:00,0.311,4.6,3.08,5.54,56.19
2010-07-06 19:00:00,0.306,4.55,3.21,5.57,54.8
2010-07-06 20:00:00,0.226,4.39,3.03,5.33,55.42
2010-07-06 21:00:00,0.21600000000000003,4.01,2.48,4.72,58.3
2010-07-06 22:00:00,0.175,3.38,1.61,3.74,64.53
2010-07-06 23:00:00,0.13,2.65,0.79,2.77,73.38
2010-07-07 00:00:00,0.08,2.08,0.5,2.14,76.56
2010-07-07 01:00:00,0.065,2.28,2.19,3.17,46.19
2010-07-07 02:00:00,0.12,1.93,2.44,3.11,38.24
2010-07-07 03:00:00,0.17,1.87,2.41,3.05,37.73
2010-07-07 04:00:00,0.226,2.01,2.16,2.95,42.95
2010-07-07 05:00:00,0.371,2.26,1.78,2.87,51.75
2010-07-07 06:00:00,0.446,2.47,1.33,2.81,61.65
2010-07-07 07:00:00,0.456,2.57,0.9,2.73,70.68
2010-07-07 08:00:00,0.396,2.59,0.52,2.64,78.57
2010-07-07 09:00:00,0.276,2.57,0.23,2.58,84.88
2010-07-07 10:00:00,0.16,2.57,0.03,2.57,89.22
2010-07-07 11:00:00,0.15,2.61,-0.14,2.62,92.99
2010-07-07 12:00:00,0.07,2.72,-0.38,2.75,97.95
2010-07-07 13:00:00,0.005,3.65,-1.47,3.94,111.92
2010-07-07 14:00:00,0.01,3.61,-1.78,4.03,116.17
2010-07-07 15:00:00,0.005,3.26,-1.73,3.69,117.89
2010-07-07 16:00:00,0.0,2.71,-1.44,3.07,118.0
2010-07-07 17:00:00,0.0,2.15,-1.1,2.42,117.19
2010-07-07 18:00:00,0.005,1.8,-0.92,2.02,117.02
2010-07-07 19:00:00,0.005,1.78,-1.01,2.05,119.49
2010-07-07 20:00:00,0.005,1.81,-1.18,2.16,123.16
2010-07-07 21:00:00,0.01,1.52,-1.19,1.93,127.98
2010-07-07 22:00:00,0.015,0.7,-0.85,1.1,140.84
2010-07-07 23:00:00,0.005,-0.28,-0.38,0.47,215.95
2010-07-08 00:00:00,0.005,-0.85,-0.07,0.85,265.23
2010-07-08 01:00:00,0.01,-1.62,0.05,1.62,271.86
2010-07-08 02:00:00,0.0,-1.4,1.1,1.78,308.31
2010-07-08 03:00:00,0.0,-0.84,1.9,2.08,336.17
2010-07-08 04:00:00,0.0,-0.07,2.45,2.45,358.34
2010-07-08 05:00:00,0.0,0.75,2.72,2.82,15.46
2010-07-08 06:00:00,0.0,1.47,2.68,3.06,28.77
2010-07-08 07:00:00,0.0,1.96,2.33,3.04,40.01
2010-07-08 08:00:00,0.03,2.22,1.88,2.91,49.68
2010-07-08 09:00:00,0.1,2.3,1.59,2.8,55.44
2010-07-08 10:00:00,0.115,2.26,1.63,2.78,54.24
2010-07-08 11:00:00,0.105,2.18,1.94,2.91,48.38
2010-07-08 12:00:00,0.1,2.17,2.38,3.23,42.33
2010-07-08 13:00:00,0.05,3.18,2.03,3.77,57.43
2010-07-08 14:00:00,0.0,3.09,2.3,3.85,53.35
2010-07-08 15:00:00,0.02,3.03,2.48,3.91,50.77
2010-07-08 16:00:00,0.155,3.01,2.54,3.94,49.78
2010-07-08 17:00:00,0.221,3.05,2.49,3.93,50.8
2010-07-08 18:00:00,0.21100000000000002,3.2,2.29,3.93,54.4
2010-07-08 19:00:00,0.095,3.45,1.93,3.95,60.78
2010-07-08 20:00:00,0.095,3.61,1.36,3.86,69.43
2010-07-08 21:00:00,0.195,3.46,0.52,3.5,81.52
2010-07-08 22:00:00,0.03,2.84,-0.58,2.9,101.51
2010-07-08 23:00:00,0.035,1.97,-1.63,2.55,129.64
2010-07-09 00:00:00,0.02,1.13,-2.27,2.54,153.46
2010-07-09 01:00:00,0.0,0.63,-1.54,1.66,157.88
2010-07-09 02:00:00,0.0,0.14,-1.35,1.36,174.22
2010-07-09 03:00:00,0.0,-0.15,-1.22,1.22,187.15
2010-07-09 04:00:00,0.0,-0.28,-1.13,1.16,193.94
2010-07-09 05:00:00,0.0,-0.25,-1.09,1.12,192.72
2010-07-09 06:00:00,0.0,-0.05,-1.12,1.12,182.37
2010-07-09 07:00:00,0.0,0.28,-1.2,1.23,166.78
2010-07-09 08:00:00,0.0,0.52,-1.25,1.36,157.45
2010-07-09 09:00:00,0.015,0.41,-1.17,1.24,160.94
2010-07-09 10:00:00,0.135,-0.21,-0.92,0.94,193.13
2010-07-09 11:00:00,0.065,-1.03,-0.68,1.24,236.84
2010-07-09 12:00:00,0.02,-1.64,-0.7,1.78,246.78
2010-07-09 13:00:00,0.005,0.77,-3.61,3.69,167.92
2010-07-09 14:00:00,0.0,0.71,-3.14,3.22,167.27
2010-07-09 15:00:00,0.0,0.59,-2.65,2.72,167.45
2010-07-09 16:00:00,0.0,0.44,-2.19,2.24,168.62
2010-07-09 17:00:00,0.0,0.29,-1.9,1.92,171.22
2010-07-09 18:00:00,0.015,0.18,-1.92,1.92,174.75
2010-07-09 19:00:00,0.07,0.12,-2.3,2.31,177.06
2010-07-09 20:00:00,0.16,0.14,-2.76,2.77,177.1
2010-07-09 21:00:00,0.18,0.26,-2.91,2.92,174.88
